id_disciplina;ano;semestre;turma;id_aluno;nota;aprovado
2140304;2026;1;1;2025214019;1.6;0
2140305;2026;1;1;2025214019;8.1;1
2140306;2026;1;1;2025214019;8.0;1
2140307;2026;1;1;2025214019;6.1;1
2140401;2026;2;1;2025214019;6.1;1
2140402;2026;2;1;2025214019;6.5;1
2140403;2026;2;1;2025214019;6.1;1
2140405;2026;2;1;2025214019;4.6;0
2140406;2026;2;1;2025214019;8.3;1
2140501;2027;1;1;2025214019;7.7;1
2140502;2027;1;1;2025214019;10.0;1
2140503;2027;1;1;2025214019;6.6;1
2140506;2027;1;1;2025214019;8.5;1
2140507;2027;1;1;2025214019;6.1;1
2140601;2027;2;1;2025214019;9.1;1
2140602;2027;2;1;2025214019;6.1;1
2140603;2027;2;1;2025214019;6.7;1
2140606;2027;2;1;2025214019;9.6;1
2140607;2027;2;1;2025214019;6.1;1
2140701;2028;1;1;2025214019;9.6;1
2140702;2028;1;1;2025214019;6.7;1
2140703;2028;1;1;2025214019;8.9;1
2140801;2028;2;1;2025214019;8.9;1
2140802;2028;2;1;2025214019;7.3;1
2140803;2028;2;1;2025214019;2.7;0
2140101;2025;1;3;2025214020;9.9;1
2140102;2025;1;3;2025214020;8.0;1
2140103;2025;1;3;2025214020;8.8;1
2140104;2025;1;3;2025214020;8.0;1
2140105;2025;1;3;2025214020;3.3;0
2140106;2025;1;3;2025214020;6.4;1
2140107;2025;1;3;2025214020;6.1;1
2140108;2025;1;3;2025214020;6.2;1
2140101;2025;1;1;2025214021;9.6;1
2140102;2025;1;1;2025214021;6.1;1
2140103;2025;1;1;2025214021;6.1;1
2140104;2025;1;1;2025214021;9.3;1
2140105;2025;1;1;2025214021;9.8;1
2140106;2025;1;1;2025214021;8.2;1
2140107;2025;1;1;2025214021;7.3;1
2140108;2025;1;1;2025214021;7.5;1
2140201;2025;2;1;2025214021;8.5;1
2140202;2025;2;1;2025214021;6.1;1
2140203;2025;2;1;2025214021;6.1;1
2140204;2025;2;1;2025214021;6.7;1
2140205;2025;2;1;2025214021;8.8;1
2140206;2025;2;1;2025214021;9.6;1
2140207;2025;2;1;2025214021;7.6;1
2140301;2026;1;1;2025214021;6.1;1
2140302;2026;1;1;2025214021;6.7;1
2140303;2026;1;1;2025214021;6.2;1
2140304;2026;1;1;2025214021;7.2;1
2140305;2026;1;1;2025214021;3.1;0
2140306;2026;1;1;2025214021;7.7;1
2140307;2026;1;1;2025214021;6.9;1
2140401;2026;2;1;2025214021;7.6;1
2140402;2026;2;1;2025214021;6.1;1
2140403;2026;2;1;2025214021;6.1;1
2140404;2026;2;1;2025214021;8.9;1
2140406;2026;2;1;2025214021;7.7;1
2140501;2027;1;1;2025214021;6.1;1
2140502;2027;1;1;2025214021;6.1;1
2140503;2027;1;1;2025214021;8.5;1
2140504;2027;1;1;2025214021;8.0;1
2140506;2027;1;1;2025214021;6.9;1
2140507;2027;1;1;2025214021;6.1;1
2140601;2027;2;1;2025214021;6.1;1
2140602;2027;2;1;2025214021;8.3;1
2140603;2027;2;1;2025214021;6.1;1
2140604;2027;2;1;2025214021;7.3;1
2140606;2027;2;1;2025214021;9.3;1
2140607;2027;2;1;2025214021;9.5;1
2140701;2028;1;1;2025214021;6.5;1
2140702;2028;1;1;2025214021;0.9;0
2140703;2028;1;1;2025214021;7.2;1
2140704;2028;1;1;2025214021;7.8;1
2140801;2028;2;1;2025214021;2.3;0
2140803;2028;2;1;2025214021;8.9;1
2140804;2028;2;1;2025214021;6.7;1
2140101;2025;1;3;2025214022;6.1;1
2140102;2025;1;3;2025214022;6.1;1
2140103;2025;1;3;2025214022;6.1;1
2140104;2025;1;3;2025214022;6.3;1
2140105;2025;1;3;2025214022;8.9;1
2140106;2025;1;3;2025214022;9.2;1
2140107;2025;1;3;2025214022;6.1;1
2140108;2025;1;3;2025214022;7.7;1
2140201;2025;2;2;2025214022;9.7;1
2140202;2025;2;2;2025214022;7.5;1
2140203;2025;2;2;2025214022;7.8;1
2140204;2025;2;2;2025214022;8.2;1
2140205;2025;2;2;2025214022;9.5;1
2140206;2025;2;2;2025214022;7.9;1
2140207;2025;2;2;2025214022;9.1;1
2140301;2026;1;2;2025214022;10.0;1
2140302;2026;1;2;2025214022;8.7;1
2140303;2026;1;2;2025214022;6.1;1
2140304;2026;1;2;2025214022;6.8;1
2140305;2026;1;2;2025214022;6.1;1
2140306;2026;1;2;2025214022;6.1;1
2140307;2026;1;2;2025214022;7.3;1
2140401;2026;2;2;2025214022;9.4;1
2140402;2026;2;2;2025214022;6.1;1
2140403;2026;2;2;2025214022;7.9;1
2140404;2026;2;2;2025214022;1.1;0
2140405;2026;2;2;2025214022;8.6;1
2140406;2026;2;2;2025214022;8.0;1
2140501;2027;1;2;2025214022;6.8;1
2140502;2027;1;2;2025214022;9.8;1
2140503;2027;1;2;2025214022;6.1;1
2140505;2027;1;2;2025214022;8.4;1
2140506;2027;1;2;2025214022;7.8;1
2140507;2027;1;2;2025214022;6.9;1
2140601;2027;2;2;2025214022;8.6;1
2140602;2027;2;2;2025214022;7.2;1
2140603;2027;2;2;2025214022;7.5;1
2140605;2027;2;2;2025214022;7.5;1
2140606;2027;2;2;2025214022;6.1;1
2140607;2027;2;2;2025214022;7.9;1
2140701;2028;1;2;2025214022;6.6;1
2140702;2028;1;2;2025214022;8.7;1
2140703;2028;1;2;2025214022;7.3;1
2140705;2028;1;2;2025214022;6.1;1
2140801;2028;2;2;2025214022;8.0;1
2140802;2028;2;2;2025214022;7.8;1
2140803;2028;2;2;2025214022;8.2;1
2140805;2028;2;2;2025214022;7.3;1
2140101;2025;1;1;2025214023;7.2;1
2140102;2025;1;1;2025214023;7.7;1
2140103;2025;1;1;2025214023;9.2;1
2140104;2025;1;1;2025214023;8.3;1
2140105;2025;1;1;2025214023;7.5;1
2140106;2025;1;1;2025214023;6.1;1
2140107;2025;1;1;2025214023;6.1;1
2140108;2025;1;1;2025214023;7.5;1
2140201;2025;2;1;2025214023;6.5;1
2140202;2025;2;1;2025214023;7.1;1
2140203;2025;2;1;2025214023;7.4;1
2140204;2025;2;1;2025214023;8.7;1
2140205;2025;2;1;2025214023;9.3;1
2140206;2025;2;1;2025214023;6.4;1
2140207;2025;2;1;2025214023;8.7;1
2140301;2026;1;1;2025214023;6.1;1
2140302;2026;1;1;2025214023;6.5;1
2140303;2026;1;1;2025214023;6.1;1
2140304;2026;1;1;2025214023;8.7;1
2140305;2026;1;1;2025214023;6.1;1
2140306;2026;1;1;2025214023;6.8;1
2140307;2026;1;1;2025214023;9.3;1
2140101;2025;1;1;2025214024;7.3;1
2140102;2025;1;1;2025214024;6.1;1
2140103;2025;1;1;2025214024;1.4;0
2140104;2025;1;1;2025214024;6.4;1
2140105;2025;1;1;2025214024;7.0;1
2140106;2025;1;1;2025214024;8.3;1
2140107;2025;1;1;2025214024;6.3;1
2140108;2025;1;1;2025214024;8.1;1
2140101;2025;1;3;2025214025;8.4;1
2140102;2025;1;3;2025214025;6.1;1
2140103;2025;1;3;2025214025;8.0;1
2140104;2025;1;3;2025214025;8.1;1
2140105;2025;1;3;2025214025;9.3;1
2140106;2025;1;3;2025214025;8.5;1
2140107;2025;1;3;2025214025;6.1;1
2140108;2025;1;3;2025214025;7.6;1
2140201;2025;2;2;2025214025;2.8;0
2140202;2025;2;2;2025214025;8.2;1
2140203;2025;2;2;2025214025;7.3;1
2140204;2025;2;2;2025214025;9.4;1
2140205;2025;2;2;2025214025;7.9;1
2140206;2025;2;2;2025214025;6.1;1
2140207;2025;2;2;2025214025;6.1;1
2140302;2026;1;2;2025214025;8.4;1
2140303;2026;1;2;2025214025;7.9;1
2140304;2026;1;2;2025214025;8.4;1
2140305;2026;1;2;2025214025;6.1;1
2140306;2026;1;2;2025214025;6.1;1
2140307;2026;1;2;2025214025;9.0;1
2140402;2026;2;2;2025214025;3.1;0
2140403;2026;2;2;2025214025;2.1;0
2140404;2026;2;2;2025214025;9.6;1
2140405;2026;2;2;2025214025;7.8;1
2140406;2026;2;2;2025214025;9.6;1
2140504;2027;1;2;2025214025;9.0;1
2140505;2027;1;2;2025214025;7.1;1
2140506;2027;1;2;2025214025;6.3;1
2140507;2027;1;2;2025214025;3.0;0
2140604;2027;2;2;2025214025;6.9;1
2140605;2027;2;2;2025214025;6.1;1
2140606;2027;2;2;2025214025;8.4;1
2140704;2028;1;2;2025214025;6.1;1
2140705;2028;1;2;2025214025;8.6;1
2140804;2028;2;2;2025214025;3.4;0
2140805;2028;2;2;2025214025;6.1;1
2140101;2025;1;3;2025214026;8.2;1
2140102;2025;1;3;2025214026;2.3;0
2140103;2025;1;3;2025214026;6.4;1
2140104;2025;1;3;2025214026;7.9;1
2140105;2025;1;3;2025214026;6.4;1
2140106;2025;1;3;2025214026;6.1;1
2140107;2025;1;3;2025214026;9.3;1
2140108;2025;1;3;2025214026;7.5;1
2140201;2025;2;2;2025214026;8.2;1
2140203;2025;2;2;2025214026;6.1;1
2140204;2025;2;2;2025214026;6.1;1
2140205;2025;2;2;2025214026;6.1;1
2140206;2025;2;2;2025214026;7.9;1
2140207;2025;2;2;2025214026;9.6;1
2140301;2026;1;2;2025214026;6.1;1
2140303;2026;1;2;2025214026;3.5;0
2140304;2026;1;2;2025214026;9.1;1
2140305;2026;1;2;2025214026;8.8;1
2140306;2026;1;2;2025214026;6.1;1
2140307;2026;1;2;2025214026;6.1;1
2140401;2026;2;2;2025214026;7.2;1
2140404;2026;2;2;2025214026;9.5;1
2140405;2026;2;2;2025214026;7.5;1
2140406;2026;2;2;2025214026;6.1;1
2140501;2027;1;2;2025214026;3.4;0
2140504;2027;1;2;2025214026;8.9;1
2140505;2027;1;2;2025214026;6.8;1
2140506;2027;1;2;2025214026;9.1;1
2140507;2027;1;2;2025214026;8.9;1
2140604;2027;2;2;2025214026;9.9;1
2140605;2027;2;2;2025214026;7.3;1
2140606;2027;2;2;2025214026;7.0;1
2140607;2027;2;2;2025214026;6.1;1
2140704;2028;1;2;2025214026;6.7;1
2140705;2028;1;2;2025214026;6.1;1
2140804;2028;2;2;2025214026;8.4;1
2140805;2028;2;2;2025214026;3.6;0
2140101;2025;1;1;2025214027;6.1;1
2140102;2025;1;1;2025214027;6.2;1
2140103;2025;1;1;2025214027;4.6;0
2140104;2025;1;1;2025214027;7.3;1
2140105;2025;1;1;2025214027;7.1;1
2140106;2025;1;1;2025214027;4.6;0
2140107;2025;1;1;2025214027;6.4;1
2140108;2025;1;1;2025214027;8.4;1
2140101;2025;1;2;2025214028;9.7;1
2140102;2025;1;2;2025214028;6.4;1
2140103;2025;1;2;2025214028;9.4;1
2140104;2025;1;2;2025214028;6.1;1
2140105;2025;1;2;2025214028;8.6;1
2140106;2025;1;2;2025214028;6.1;1
2140107;2025;1;2;2025214028;9.8;1
2140108;2025;1;2;2025214028;6.8;1
2140201;2025;2;1;2025214028;6.2;1
2140202;2025;2;1;2025214028;8.6;1
2140203;2025;2;1;2025214028;7.6;1
2140204;2025;2;1;2025214028;8.2;1
2140205;2025;2;1;2025214028;6.7;1
2140206;2025;2;1;2025214028;8.8;1
2140207;2025;2;1;2025214028;8.6;1
2140301;2026;1;1;2025214028;6.1;1
2140302;2026;1;1;2025214028;7.0;1
2140303;2026;1;1;2025214028;6.4;1
2140304;2026;1;1;2025214028;8.6;1
2140305;2026;1;1;2025214028;6.4;1
2140306;2026;1;1;2025214028;9.8;1
2140307;2026;1;1;2025214028;8.9;1
2140401;2026;2;1;2025214028;6.4;1
2140402;2026;2;1;2025214028;9.5;1
2140403;2026;2;1;2025214028;6.1;1
2140404;2026;2;1;2025214028;6.3;1
2140405;2026;2;1;2025214028;0.6;0
2140406;2026;2;1;2025214028;7.1;1
2140501;2027;1;1;2025214028;9.9;1
2140502;2027;1;1;2025214028;6.1;1
2140503;2027;1;1;2025214028;6.1;1
2140504;2027;1;1;2025214028;7.9;1
2140506;2027;1;1;2025214028;4.1;0
2140507;2027;1;1;2025214028;6.1;1
2140601;2027;2;1;2025214028;6.1;1
2140602;2027;2;1;2025214028;6.1;1
2140603;2027;2;1;2025214028;7.0;1
2140604;2027;2;1;2025214028;9.5;1
2140607;2027;2;1;2025214028;7.3;1
2140701;2028;1;1;2025214028;7.9;1
2140702;2028;1;1;2025214028;4.8;0
2140703;2028;1;1;2025214028;6.1;1
2140704;2028;1;1;2025214028;9.2;1
2140101;2025;1;2;2025214029;9.8;1
2140102;2025;1;2;2025214029;6.1;1
2140103;2025;1;2;2025214029;9.3;1
2140104;2025;1;2;2025214029;7.2;1
2140105;2025;1;2;2025214029;9.4;1
2140106;2025;1;2;2025214029;7.0;1
2140107;2025;1;2;2025214029;6.1;1
2140108;2025;1;2;2025214029;7.6;1
2140201;2025;2;1;2025214029;6.1;1
2140202;2025;2;1;2025214029;6.1;1
2140203;2025;2;1;2025214029;6.1;1
2140204;2025;2;1;2025214029;6.1;1
2140205;2025;2;1;2025214029;6.1;1
2140206;2025;2;1;2025214029;9.1;1
2140207;2025;2;1;2025214029;7.7;1
2140301;2026;1;1;2025214029;7.8;1
2140302;2026;1;1;2025214029;4.5;0
2140303;2026;1;1;2025214029;6.2;1
2140304;2026;1;1;2025214029;9.6;1
2140305;2026;1;1;2025214029;9.6;1
2140306;2026;1;1;2025214029;4.0;0
2140307;2026;1;1;2025214029;7.8;1
2140401;2026;2;1;2025214029;8.9;1
2140403;2026;2;1;2025214029;7.4;1
2140404;2026;2;1;2025214029;6.9;1
2140405;2026;2;1;2025214029;8.4;1
2140501;2027;1;1;2025214029;7.1;1
2140503;2027;1;1;2025214029;6.1;1
2140504;2027;1;1;2025214029;8.9;1
2140505;2027;1;1;2025214029;8.9;1
2140507;2027;1;1;2025214029;1.3;0
2140601;2027;2;1;2025214029;6.6;1
2140603;2027;2;1;2025214029;6.8;1
2140604;2027;2;1;2025214029;6.1;1
2140605;2027;2;1;2025214029;4.3;0
2140701;2028;1;1;2025214029;8.8;1
2140703;2028;1;1;2025214029;6.1;1
2140704;2028;1;1;2025214029;8.5;1
2140801;2028;2;1;2025214029;6.6;1
2140803;2028;2;1;2025214029;6.4;1
2140804;2028;2;1;2025214029;6.1;1
2140101;2025;1;3;2025214030;6.1;1
2140102;2025;1;3;2025214030;8.4;1
2140103;2025;1;3;2025214030;6.5;1
2140104;2025;1;3;2025214030;6.1;1
2140105;2025;1;3;2025214030;8.1;1
2140106;2025;1;3;2025214030;7.3;1
2140107;2025;1;3;2025214030;6.8;1
2140108;2025;1;3;2025214030;8.9;1
2140201;2025;2;2;2025214030;6.1;1
2140202;2025;2;2;2025214030;8.0;1
2140203;2025;2;2;2025214030;7.9;1
2140204;2025;2;2;2025214030;8.0;1
2140205;2025;2;2;2025214030;6.1;1
2140206;2025;2;2;2025214030;7.6;1
2140207;2025;2;2;2025214030;1.3;0
2140301;2026;1;2;2025214030;6.5;1
2140302;2026;1;2;2025214030;7.2;1
2140303;2026;1;2;2025214030;7.9;1
2140304;2026;1;2;2025214030;6.9;1
2140305;2026;1;2;2025214030;9.5;1
2140306;2026;1;2;2025214030;6.3;1
2140101;2025;1;2;2025214031;8.4;1
2140102;2025;1;2;2025214031;6.1;1
2140103;2025;1;2;2025214031;6.7;1
2140104;2025;1;2;2025214031;0.5;0
2140105;2025;1;2;2025214031;9.1;1
2140106;2025;1;2;2025214031;7.6;1
2140107;2025;1;2;2025214031;9.3;1
2140108;2025;1;2;2025214031;7.7;1
2140201;2025;2;1;2025214031;7.9;1
2140202;2025;2;1;2025214031;6.1;1
2140203;2025;2;1;2025214031;9.9;1
2140205;2025;2;1;2025214031;6.3;1
2140206;2025;2;1;2025214031;8.0;1
2140207;2025;2;1;2025214031;6.6;1
2140301;2026;1;1;2025214031;6.1;1
2140302;2026;1;1;2025214031;7.4;1
2140303;2026;1;1;2025214031;9.3;1
2140305;2026;1;1;2025214031;6.1;1
2140306;2026;1;1;2025214031;6.3;1
2140307;2026;1;1;2025214031;6.1;1
2140401;2026;2;1;2025214031;6.1;1
2140402;2026;2;1;2025214031;6.3;1
2140403;2026;2;1;2025214031;6.9;1
2140405;2026;2;1;2025214031;6.9;1
2140406;2026;2;1;2025214031;6.1;1
2140501;2027;1;1;2025214031;6.6;1
2140502;2027;1;1;2025214031;8.8;1
2140503;2027;1;1;2025214031;10.0;1
2140505;2027;1;1;2025214031;6.1;1
2140506;2027;1;1;2025214031;6.1;1
2140507;2027;1;1;2025214031;6.1;1
2140601;2027;2;1;2025214031;8.4;1
2140602;2027;2;1;2025214031;7.6;1
2140603;2027;2;1;2025214031;7.0;1
2140605;2027;2;1;2025214031;6.9;1
2140606;2027;2;1;2025214031;9.3;1
2140607;2027;2;1;2025214031;9.9;1
2140701;2028;1;1;2025214031;6.1;1
2140702;2028;1;1;2025214031;6.2;1
2140703;2028;1;1;2025214031;9.3;1
2140705;2028;1;1;2025214031;8.5;1
2140801;2028;2;1;2025214031;7.3;1
2140802;2028;2;1;2025214031;0.3;0
2140803;2028;2;1;2025214031;8.5;1
2140805;2028;2;1;2025214031;4.6;0
2140101;2025;1;2;2025214032;6.8;1
2140102;2025;1;2;2025214032;9.3;1
2140103;2025;1;2;2025214032;6.4;1
2140104;2025;1;2;2025214032;6.1;1
2140105;2025;1;2;2025214032;9.4;1
2140106;2025;1;2;2025214032;6.1;1
2140107;2025;1;2;2025214032;7.4;1
2140108;2025;1;2;2025214032;7.3;1
2140201;2025;2;1;2025214032;8.2;1
2140202;2025;2;1;2025214032;6.1;1
2140203;2025;2;1;2025214032;1.3;0
2140204;2025;2;1;2025214032;7.1;1
2140205;2025;2;1;2025214032;8.5;1
2140206;2025;2;1;2025214032;4.3;0
2140207;2025;2;1;2025214032;9.9;1
2140301;2026;1;1;2025214032;7.6;1
2140302;2026;1;1;2025214032;0.9;0
2140304;2026;1;1;2025214032;8.7;1
2140305;2026;1;1;2025214032;7.0;1
2140307;2026;1;1;2025214032;6.3;1
2140401;2026;2;1;2025214032;7.5;1
2140404;2026;2;1;2025214032;6.7;1
2140405;2026;2;1;2025214032;9.9;1
2140501;2027;1;1;2025214032;9.0;1
2140504;2027;1;1;2025214032;8.3;1
2140505;2027;1;1;2025214032;7.5;1
2140507;2027;1;1;2025214032;7.5;1
2140601;2027;2;1;2025214032;7.6;1
2140604;2027;2;1;2025214032;8.0;1
2140605;2027;2;1;2025214032;6.5;1
2140607;2027;2;1;2025214032;7.3;1
2140701;2028;1;1;2025214032;6.1;1
2140704;2028;1;1;2025214032;8.3;1
2140705;2028;1;1;2025214032;7.8;1
2140801;2028;2;1;2025214032;6.1;1
2140804;2028;2;1;2025214032;9.4;1
2140805;2028;2;1;2025214032;6.9;1
2140101;2025;1;3;2025214033;8.6;1
2140102;2025;1;3;2025214033;6.1;1
2140103;2025;1;3;2025214033;6.7;1
2140104;2025;1;3;2025214033;2.6;0
2140105;2025;1;3;2025214033;8.8;1
2140106;2025;1;3;2025214033;8.9;1
2140107;2025;1;3;2025214033;6.1;1
2140108;2025;1;3;2025214033;6.1;1
2140201;2025;2;2;2025214033;6.1;1
2140202;2025;2;2;2025214033;8.8;1
2140203;2025;2;2;2025214033;9.1;1
2140205;2025;2;2;2025214033;6.1;1
2140206;2025;2;2;2025214033;6.9;1
2140207;2025;2;2;2025214033;7.2;1
2140301;2026;1;2;2025214033;9.5;1
2140302;2026;1;2;2025214033;6.4;1
2140303;2026;1;2;2025214033;6.1;1
2140305;2026;1;2;2025214033;4.4;0
2140306;2026;1;2;2025214033;6.7;1
2140307;2026;1;2;2025214033;9.8;1
2140401;2026;2;2;2025214033;6.1;1
2140402;2026;2;2;2025214033;6.7;1
2140403;2026;2;2;2025214033;8.0;1
2140406;2026;2;2;2025214033;9.1;1
2140501;2027;1;2;2025214033;6.5;1
2140502;2027;1;2;2025214033;9.3;1
2140503;2027;1;2;2025214033;6.8;1
2140506;2027;1;2;2025214033;8.3;1
2140507;2027;1;2;2025214033;8.9;1
2140601;2027;2;2;2025214033;6.1;1
2140602;2027;2;2;2025214033;9.5;1
2140603;2027;2;2;2025214033;7.5;1
2140606;2027;2;2;2025214033;7.5;1
2140607;2027;2;2;2025214033;8.9;1
2140701;2028;1;2;2025214033;7.1;1
2140702;2028;1;2;2025214033;7.6;1
2140703;2028;1;2;2025214033;7.2;1
2140801;2028;2;2;2025214033;9.1;1
2140802;2028;2;2;2025214033;8.6;1
2140803;2028;2;2;2025214033;6.1;1
2140101;2025;1;2;2025214034;9.2;1
2140102;2025;1;2;2025214034;8.9;1
2140103;2025;1;2;2025214034;6.6;1
2140104;2025;1;2;2025214034;9.7;1
2140105;2025;1;2;2025214034;8.9;1
2140106;2025;1;2;2025214034;8.2;1
2140107;2025;1;2;2025214034;3.3;0
2140108;2025;1;2;2025214034;6.1;1
2140201;2025;2;1;2025214034;6.2;1
2140202;2025;2;1;2025214034;6.6;1
2140203;2025;2;1;2025214034;9.7;1
2140204;2025;2;1;2025214034;7.4;1
2140205;2025;2;1;2025214034;6.1;1
2140206;2025;2;1;2025214034;8.4;1
2140301;2026;1;1;2025214034;7.0;1
2140302;2026;1;1;2025214034;7.2;1
2140303;2026;1;1;2025214034;7.9;1
2140304;2026;1;1;2025214034;6.1;1
2140305;2026;1;1;2025214034;9.8;1
2140306;2026;1;1;2025214034;6.1;1
2140401;2026;2;1;2025214034;9.2;1
2140402;2026;2;1;2025214034;8.3;1
2140403;2026;2;1;2025214034;9.9;1
2140404;2026;2;1;2025214034;9.0;1
2140405;2026;2;1;2025214034;6.1;1
2140406;2026;2;1;2025214034;6.1;1
2140501;2027;1;1;2025214034;6.1;1
2140502;2027;1;1;2025214034;6.9;1
2140503;2027;1;1;2025214034;7.7;1
2140504;2027;1;1;2025214034;6.4;1
2140505;2027;1;1;2025214034;7.5;1
2140506;2027;1;1;2025214034;6.8;1
2140507;2027;1;1;2025214034;6.3;1
2140601;2027;2;1;2025214034;9.1;1
2140602;2027;2;1;2025214034;6.1;1
2140603;2027;2;1;2025214034;0.4;0
2140604;2027;2;1;2025214034;9.6;1
2140605;2027;2;1;2025214034;7.4;1
2140606;2027;2;1;2025214034;8.3;1
2140607;2027;2;1;2025214034;3.4;0
2140701;2028;1;1;2025214034;7.2;1
2140702;2028;1;1;2025214034;6.9;1
2140704;2028;1;1;2025214034;8.1;1
2140705;2028;1;1;2025214034;8.0;1
2140801;2028;2;1;2025214034;3.6;0
2140802;2028;2;1;2025214034;6.1;1
2140804;2028;2;1;2025214034;9.5;1
2140805;2028;2;1;2025214034;6.1;1
2140101;2025;1;3;2025214035;7.9;1
2140102;2025;1;3;2025214035;7.7;1
2140103;2025;1;3;2025214035;0.7;0
2140104;2025;1;3;2025214035;8.4;1
2140105;2025;1;3;2025214035;6.1;1
2140106;2025;1;3;2025214035;9.3;1
2140107;2025;1;3;2025214035;9.0;1
2140108;2025;1;3;2025214035;9.6;1
2140201;2025;2;2;2025214035;9.7;1
2140202;2025;2;2;2025214035;8.9;1
2140204;2025;2;2;2025214035;9.1;1
2140205;2025;2;2;2025214035;7.3;1
2140206;2025;2;2;2025214035;8.4;1
2140207;2025;2;2;2025214035;6.1;1
2140301;2026;1;2;2025214035;0.2;0
2140302;2026;1;2;2025214035;7.7;1
2140304;2026;1;2;2025214035;6.7;1
2140305;2026;1;2;2025214035;8.7;1
2140306;2026;1;2;2025214035;9.4;1
2140307;2026;1;2;2025214035;6.5;1
2140402;2026;2;2;2025214035;2.6;0
2140404;2026;2;2;2025214035;6.1;1
2140405;2026;2;2;2025214035;6.1;1
2140406;2026;2;2;2025214035;7.6;1
2140504;2027;1;2;2025214035;9.5;1
2140505;2027;1;2;2025214035;9.7;1
2140506;2027;1;2;2025214035;8.5;1
2140507;2027;1;2;2025214035;7.8;1
2140604;2027;2;2;2025214035;7.1;1
2140605;2027;2;2;2025214035;8.6;1
2140606;2027;2;2;2025214035;7.5;1
2140607;2027;2;2;2025214035;6.7;1
2140704;2028;1;2;2025214035;6.8;1
2140705;2028;1;2;2025214035;6.8;1
2140804;2028;2;2;2025214035;7.9;1
2140805;2028;2;2;2025214035;8.5;1
2140101;2025;1;2;2025214036;9.4;1
2140102;2025;1;2;2025214036;8.6;1
2140103;2025;1;2;2025214036;8.5;1
2140104;2025;1;2;2025214036;6.1;1
2140105;2025;1;2;2025214036;7.5;1
2140106;2025;1;2;2025214036;6.9;1
2140107;2025;1;2;2025214036;6.1;1
2140108;2025;1;2;2025214036;9.9;1
2140201;2025;2;1;2025214036;6.1;1
2140202;2025;2;1;2025214036;6.9;1
2140203;2025;2;1;2025214036;8.9;1
2140204;2025;2;1;2025214036;6.1;1
2140205;2025;2;1;2025214036;6.1;1
2140206;2025;2;1;2025214036;6.1;1
2140207;2025;2;1;2025214036;6.5;1
2140301;2026;1;1;2025214036;6.6;1
2140302;2026;1;1;2025214036;8.9;1
2140303;2026;1;1;2025214036;6.1;1
2140304;2026;1;1;2025214036;8.8;1
2140305;2026;1;1;2025214036;6.1;1
2140306;2026;1;1;2025214036;7.2;1
2140307;2026;1;1;2025214036;7.0;1
2140401;2026;2;1;2025214036;9.9;1
2140402;2026;2;1;2025214036;8.1;1
2140403;2026;2;1;2025214036;8.1;1
2140404;2026;2;1;2025214036;6.4;1
2140405;2026;2;1;2025214036;6.5;1
2140406;2026;2;1;2025214036;7.4;1
2140101;2025;1;2;2025214037;6.1;1
2140102;2025;1;2;2025214037;6.1;1
2140103;2025;1;2;2025214037;6.1;1
2140104;2025;1;2;2025214037;6.1;1
2140105;2025;1;2;2025214037;6.1;1
2140106;2025;1;2;2025214037;8.9;1
2140107;2025;1;2;2025214037;9.4;1
2140108;2025;1;2;2025214037;7.1;1
2140201;2025;2;1;2025214037;8.3;1
2140202;2025;2;1;2025214037;6.2;1
2140203;2025;2;1;2025214037;3.0;0
2140204;2025;2;1;2025214037;6.1;1
2140205;2025;2;1;2025214037;9.2;1
2140206;2025;2;1;2025214037;8.0;1
2140207;2025;2;1;2025214037;3.2;0
2140301;2026;1;1;2025214037;0.9;0
2140302;2026;1;1;2025214037;6.1;1
2140304;2026;1;1;2025214037;8.6;1
2140305;2026;1;1;2025214037;2.8;0
2140306;2026;1;1;2025214037;1.3;0
2140402;2026;2;1;2025214037;6.1;1
2140404;2026;2;1;2025214037;9.1;1
2140502;2027;1;1;2025214037;6.1;1
2140504;2027;1;1;2025214037;7.9;1
2140507;2027;1;1;2025214037;8.1;1
2140602;2027;2;1;2025214037;6.7;1
2140604;2027;2;1;2025214037;6.1;1
2140607;2027;2;1;2025214037;2.8;0
2140702;2028;1;1;2025214037;8.9;1
2140704;2028;1;1;2025214037;7.4;1
2140802;2028;2;1;2025214037;9.9;1
2140804;2028;2;1;2025214037;6.4;1
2140101;2025;1;2;2025214038;6.1;1
2140102;2025;1;2;2025214038;6.8;1
2140103;2025;1;2;2025214038;8.6;1
2140104;2025;1;2;2025214038;6.5;1
2140105;2025;1;2;2025214038;7.1;1
2140106;2025;1;2;2025214038;7.0;1
2140107;2025;1;2;2025214038;7.0;1
2140108;2025;1;2;2025214038;6.1;1
2140201;2025;2;1;2025214038;6.1;1
2140202;2025;2;1;2025214038;6.8;1
2140203;2025;2;1;2025214038;9.4;1
2140204;2025;2;1;2025214038;9.2;1
2140205;2025;2;1;2025214038;6.9;1
2140206;2025;2;1;2025214038;7.9;1
2140207;2025;2;1;2025214038;10.0;1
2140301;2026;1;1;2025214038;7.2;1
2140302;2026;1;1;2025214038;9.6;1
2140303;2026;1;1;2025214038;9.0;1
2140304;2026;1;1;2025214038;4.7;0
2140305;2026;1;1;2025214038;10.0;1
2140306;2026;1;1;2025214038;6.3;1
2140307;2026;1;1;2025214038;6.1;1
2140401;2026;2;1;2025214038;8.3;1
2140402;2026;2;1;2025214038;7.4;1
