id_disciplina;ano;semestre;turma;id_prof;horario;sala
2130303;2027;1;1;21400022;2f-7:30-10:00;EEMA-SALA-019
2130303;2027;1;2;21400017;2f-7:30-10:00;EEMA-SALA-024
2130304;2024;1;1;21400008;2f-7:30-10:00;EEMA-SALA-005
2130304;2024;1;2;21400003;2f-7:30-10:00;EEMA-SALA-010
2130304;2025;1;1;21400055;2f-7:30-10:00;EEMA-SALA-018
2130304;2025;1;2;21400006;2f-7:30-10:00;EEMA-SALA-022
2130304;2026;1;1;21400018;2f-7:30-10:00;EEMA-SALA-026
2130304;2026;1;2;21400023;3f-7:30-10:00;EEMA-SALA-001
2130304;2027;1;1;21400021;2f-7:30-10:00;EEMA-SALA-020
2130304;2027;1;2;21400016;2f-7:30-10:00;EEMA-SALA-025
2130305;2024;1;1;21400022;2f-10:00-11:40;EEMA-SALA-017
2130305;2024;1;2;21400023;2f-10:00-11:40;EEMA-SALA-018
2130305;2025;1;1;21400042;2f-7:30-9:10;EEMA-SALA-045
2130305;2025;1;2;21400043;2f-7:30-9:10;EEMA-SALA-046
2130305;2026;1;1;21400051;2f-7:30-9:10;EEMA-SALA-051
2130305;2026;1;2;21400052;2f-7:30-9:10;EEMA-SALA-052
2130305;2027;1;1;21400042;2f-7:30-9:10;EEMA-SALA-040
2130305;2027;1;2;21400041;2f-7:30-9:10;EEMA-SALA-041
2130306;2024;1;1;21400007;2f-7:30-10:00;EEMA-SALA-006
2130306;2024;1;2;21400002;2f-7:30-10:00;EEMA-SALA-011
2130306;2025;1;1;21400056;2f-7:30-10:00;EEMA-SALA-019
2130306;2025;1;2;21400007;2f-7:30-10:00;EEMA-SALA-023
2130306;2026;1;1;21400019;2f-7:30-10:00;EEMA-SALA-027
2130306;2026;1;2;21400024;3f-7:30-10:00;EEMA-SALA-002
2130306;2027;1;1;21400020;2f-7:30-10:00;EEMA-SALA-021
2130306;2027;1;2;21400015;2f-7:30-10:00;EEMA-SALA-026
2130307;2024;1;1;21400030;2f-10:00-12:05;EEMA-SALA-012
2130307;2024;1;2;21400031;2f-10:00-12:05;EEMA-SALA-013
2130307;2025;1;1;21400006;3f-7:30-9:35;EEMA-SALA-005
2130307;2025;1;2;21400007;3f-7:30-9:35;EEMA-SALA-006
2130307;2026;1;1;21400011;3f-7:30-9:35;EEMA-SALA-012
2130307;2026;1;2;21400012;3f-7:30-9:35;EEMA-SALA-013
2130307;2027;1;1;21200002;2f-7:30-9:35;EEMA-SALA-030
2130307;2027;1;2;21200003;2f-7:30-9:35;EEMA-SALA-031
2130401;2024;2;1;21400006;2f-7:30-10:00;EEMA-SALA-011
2130401;2024;2;2;21400003;2f-7:30-10:00;EEMA-SALA-014
2130401;2025;2;1;21400006;2f-7:30-10:00;EEMA-SALA-025
2130401;2025;2;2;21400003;2f-7:30-10:00;EEMA-SALA-028
2130401;2026;2;1;21400010;2f-10:00-12:30;EEMA-SALA-021
2130401;2026;2;2;21400013;2f-10:00-12:30;EEMA-SALA-024
2130401;2027;2;1;21400028;3f-7:30-10:00;EEMA-SALA-005
2130401;2027;2;2;21400025;2f-7:30-10:00;EEMA-SALA-026
2130402;2024;2;1;21400005;2f-7:30-10:00;EEMA-SALA-012
2130402;2024;2;2;21400002;2f-7:30-10:00;EEMA-SALA-015
2130402;2025;2;1;21400005;2f-7:30-10:00;EEMA-SALA-026
2130402;2025;2;2;21400002;3f-7:30-10:00;EEMA-SALA-001
2130402;2026;2;1;21400011;2f-10:00-12:30;EEMA-SALA-022
2130402;2026;2;2;21400014;2f-7:30-10:00;EEMA-SALA-027
2130402;2027;2;1;21400027;3f-7:30-10:00;EEMA-SALA-006
2130402;2027;2;2;21400024;2f-7:30-10:00;EEMA-SALA-027
2130403;2024;2;1;21400004;2f-7:30-10:00;EEMA-SALA-013
2130403;2024;2;2;21400001;2f-7:30-10:00;EEMA-SALA-016
2130403;2025;2;1;21400004;2f-7:30-10:00;EEMA-SALA-027
2130403;2025;2;2;21400001;3f-7:30-10:00;EEMA-SALA-002
2130403;2026;2;1;21400012;2f-10:00-12:30;EEMA-SALA-023
2130403;2026;2;2;21400015;2f-7:30-10:00;EEMA-SALA-028
2130403;2027;2;1;21400026;2f-7:30-10:00;EEMA-SALA-025
2130403;2027;2;2;21400023;2f-7:30-10:00;EEMA-SALA-028
2130404;2024;2;1;21400003;3f-7:30-9:10;EEMA-SALA-006
2130404;2024;2;2;21400002;3f-7:30-9:10;EEMA-SALA-007
2130404;2025;2;1;21200005;2f-10:00-11:40;EEMA-SALA-035
2130404;2025;2;2;21200004;2f-10:00-11:40;EEMA-SALA-036
2130404;2026;2;1;21400063;2f-10:00-11:40;EEMA-SALA-032
2130404;2026;2;2;21400014;3f-7:30-9:10;EEMA-SALA-014
2130404;2027;2;1;21400052;2f-9:35-11:15;EEMA-SALA-037
2130404;2027;2;2;21400051;2f-7:30-9:10;EEMA-SALA-039
2130405;2024;2;1;21400011;2f-7:30-10:50;EEMA-SALA-001
2130405;2024;2;2;21400013;2f-7:30-10:50;EEMA-SALA-003
2130405;2025;2;1;21400017;2f-7:30-10:50;EEMA-SALA-003
2130405;2025;2;2;21400019;2f-7:30-10:50;EEMA-SALA-005
2130405;2026;2;1;21400027;2f-7:30-10:50;EEMA-SALA-007
2130405;2026;2;2;21400029;2f-7:30-10:50;EEMA-SALA-009
2130405;2027;2;1;21400029;2f-7:30-10:50;EEMA-SALA-007
2130405;2027;2;2;21400031;2f-7:30-10:50;EEMA-SALA-009
2130406;2024;2;1;21400012;2f-7:30-10:50;EEMA-SALA-002
2130406;2024;2;2;21400014;2f-7:30-10:50;EEMA-SALA-004
2130406;2025;2;1;21400018;2f-7:30-10:50;EEMA-SALA-004
2130406;2025;2;2;21400020;2f-7:30-10:50;EEMA-SALA-006
2130406;2026;2;1;21400028;2f-7:30-10:50;EEMA-SALA-008
2130406;2026;2;2;21400030;2f-7:30-10:50;EEMA-SALA-010
2130406;2027;2;1;21400030;2f-7:30-10:50;EEMA-SALA-008
2130406;2027;2;2;21400032;2f-7:30-10:50;EEMA-SALA-010
2130407;2024;2;1;21400022;3f-7:30-9:35;EEMA-SALA-001
2130407;2024;2;2;21400021;3f-7:30-9:35;EEMA-SALA-002
2130407;2025;2;1;21400030;3f-7:30-9:35;EEMA-SALA-005
2130407;2025;2;2;21400029;3f-7:30-9:35;EEMA-SALA-006
2130407;2026;2;1;21400030;3f-7:30-9:35;EEMA-SALA-008
2130407;2026;2;2;21400029;3f-7:30-9:35;EEMA-SALA-009
2130407;2027;2;1;21400044;3f-7:30-9:35;EEMA-SALA-010
2130407;2027;2;2;21400045;3f-7:30-9:35;EEMA-SALA-011
2130501;2025;1;1;21400005;2f-7:30-10:00;EEMA-SALA-007
2130501;2025;1;2;21400047;2f-7:30-10:00;EEMA-SALA-010
2130501;2026;1;1;21400061;2f-7:30-10:00;EEMA-SALA-013
2130501;2026;1;2;21400010;2f-7:30-10:00;EEMA-SALA-018
2130501;2027;1;1;21400034;3f-7:30-10:00;EEMA-SALA-003
2130501;2027;1;2;21400029;2f-7:30-10:00;EEMA-SALA-014
2130501;2028;1;1;21400060;2f-7:30-10:00;EEMA-SALA-011
2130501;2028;1;2;21400062;2f-10:00-12:30;EEMA-SALA-010
2130502;2025;1;1;21400004;3f-7:30-10:00;EEMA-SALA-001
2130502;2025;1;2;21400048;2f-7:30-10:00;EEMA-SALA-011
2130502;2026;1;1;21400062;2f-7:30-10:00;EEMA-SALA-014
2130502;2026;1;2;21400011;2f-7:30-10:00;EEMA-SALA-019
2130502;2027;1;1;21400033;3f-7:30-10:00;EEMA-SALA-004
2130502;2027;1;2;21400028;2f-7:30-10:00;EEMA-SALA-015
2130502;2028;1;1;21400061;2f-7:30-10:00;EEMA-SALA-012
2130502;2028;1;2;21400061;2f-10:00-12:30;EEMA-SALA-011
2130503;2025;1;1;21400003;3f-7:30-10:00;EEMA-SALA-002
2130503;2025;1;2;21400049;2f-7:30-10:00;EEMA-SALA-012
2130503;2026;1;1;21400063;2f-7:30-10:00;EEMA-SALA-015
2130503;2026;1;2;21400012;2f-7:30-10:00;EEMA-SALA-020
2130503;2027;1;1;21400032;2f-7:30-10:00;EEMA-SALA-011
2130503;2027;1;2;21400027;2f-7:30-10:00;EEMA-SALA-016
2130503;2028;1;1;21400062;2f-7:30-10:00;EEMA-SALA-013
2130503;2028;1;2;21400060;2f-10:00-12:30;EEMA-SALA-012
2130504;2025;1;1;21400002;2f-7:30-10:00;EEMA-SALA-008
2130504;2025;1;2;21400050;2f-7:30-10:00;EEMA-SALA-013
2130504;2026;1;1;21400055;2f-7:30-10:00;EEMA-SALA-016
2130504;2026;1;2;21400013;2f-7:30-10:00;EEMA-SALA-021
2130504;2027;1;1;21400031;2f-7:30-10:00;EEMA-SALA-012
2130504;2027;1;2;21400026;2f-7:30-10:00;EEMA-SALA-017
2130504;2028;1;1;21400063;2f-7:30-10:00;EEMA-SALA-014
2130504;2028;1;2;21400059;2f-10:00-12:30;EEMA-SALA-013
2130505;2025;1;1;21400001;2f-7:30-10:00;EEMA-SALA-009
2130505;2025;1;2;21400051;2f-7:30-10:00;EEMA-SALA-014
2130505;2026;1;1;21400056;2f-7:30-10:00;EEMA-SALA-017
2130505;2026;1;2;21400014;2f-7:30-10:00;EEMA-SALA-022
2130505;2027;1;1;21400030;2f-7:30-10:00;EEMA-SALA-013
2130505;2027;1;2;21400025;2f-7:30-10:00;EEMA-SALA-018
2130505;2028;1;1;21400063;2f-10:00-12:30;EEMA-SALA-009
2130505;2028;1;2;21400058;2f-10:00-12:30;EEMA-SALA-014
2130506;2025;1;1;21400040;2f-7:30-9:10;EEMA-SALA-043
2130506;2025;1;2;21400041;2f-7:30-9:10;EEMA-SALA-044
2130506;2026;1;1;21400049;2f-7:30-9:10;EEMA-SALA-049
2130506;2026;1;2;21400050;2f-7:30-9:10;EEMA-SALA-050
2130506;2027;1;1;21400044;2f-7:30-9:10;EEMA-SALA-038
2130506;2027;1;2;21400043;2f-7:30-9:10;EEMA-SALA-039
2130506;2028;1;1;21400014;2f-7:30-9:10;EEMA-SALA-025
2130506;2028;1;2;21400013;2f-7:30-9:10;EEMA-SALA-026
2130507;2025;1;1;21400046;2f-10:00-12:05;EEMA-SALA-027
2130507;2025;1;2;21400005;3f-10:00-12:05;EEMA-SALA-003
2130507;2026;1;1;21400005;2f-7:30-9:35;EEMA-SALA-046
2130507;2026;1;2;21400010;3f-7:30-9:35;EEMA-SALA-011
2130507;2027;1;1;21400008;2f-7:30-9:35;EEMA-SALA-028
2130507;2027;1;2;21200001;2f-7:30-9:35;EEMA-SALA-029
2130507;2028;1;1;21400026;2f-7:30-9:35;EEMA-SALA-020
2130507;2028;1;2;21400025;2f-7:30-9:35;EEMA-SALA-021
2130601;2025;2;1;21400016;2f-7:30-10:00;EEMA-SALA-015
2130601;2025;2;2;21400011;2f-7:30-10:00;EEMA-SALA-020
2130601;2026;2;1;21400011;2f-7:30-10:00;EEMA-SALA-021
2130601;2026;2;2;21400006;3f-7:30-10:00;EEMA-SALA-002
2130601;2027;2;1;21400038;2f-7:30-10:00;EEMA-SALA-019
2130601;2027;2;2;21400033;2f-7:30-10:00;EEMA-SALA-024
2130601;2028;2;1;21400045;2f-7:30-10:00;EEMA-SALA-011
2130601;2028;2;2;21400050;2f-7:30-10:00;EEMA-SALA-016
2130602;2025;2;1;21400015;2f-7:30-10:00;EEMA-SALA-016
2130602;2025;2;2;21400010;2f-7:30-10:00;EEMA-SALA-021
2130602;2026;2;1;21400010;2f-7:30-10:00;EEMA-SALA-022
2130602;2026;2;2;21400062;2f-7:30-10:00;EEMA-SALA-025
2130602;2027;2;1;21400037;2f-7:30-10:00;EEMA-SALA-020
2130602;2027;2;2;21400032;3f-7:30-10:00;EEMA-SALA-001
2130602;2028;2;1;21400046;2f-7:30-10:00;EEMA-SALA-012
2130602;2028;2;2;21400051;2f-7:30-10:00;EEMA-SALA-017
2130603;2025;2;1;21400014;2f-7:30-10:00;EEMA-SALA-017
2130603;2025;2;2;21400009;2f-7:30-10:00;EEMA-SALA-022
2130603;2026;2;1;21400009;2f-7:30-10:00;EEMA-SALA-023
2130603;2026;2;2;21400063;2f-7:30-10:00;EEMA-SALA-026
2130603;2027;2;1;21400036;2f-7:30-10:00;EEMA-SALA-021
2130603;2027;2;2;21400031;3f-7:30-10:00;EEMA-SALA-002
2130603;2028;2;1;21400047;2f-7:30-10:00;EEMA-SALA-013
2130603;2028;2;2;21400052;2f-7:30-10:00;EEMA-SALA-018
2130604;2025;2;1;21400013;2f-7:30-10:00;EEMA-SALA-018
2130604;2025;2;2;21400008;2f-7:30-10:00;EEMA-SALA-023
2130604;2026;2;1;21400008;2f-7:30-10:00;EEMA-SALA-024
2130604;2026;2;2;21400008;2f-10:00-12:30;EEMA-SALA-019
2130604;2027;2;1;21400035;2f-7:30-10:00;EEMA-SALA-022
2130604;2027;2;2;21400030;3f-7:30-10:00;EEMA-SALA-003
2130604;2028;2;1;21400048;2f-7:30-10:00;EEMA-SALA-014
2130604;2028;2;2;21400053;2f-7:30-10:00;EEMA-SALA-019
2130605;2025;2;1;21400012;2f-7:30-10:00;EEMA-SALA-019
2130605;2025;2;2;21400007;2f-7:30-10:00;EEMA-SALA-024
2130605;2026;2;1;21400007;3f-7:30-10:00;EEMA-SALA-001
2130605;2026;2;2;21400009;2f-10:00-12:30;EEMA-SALA-020
2130605;2027;2;1;21400034;2f-7:30-10:00;EEMA-SALA-023
2130605;2027;2;2;21400029;3f-7:30-10:00;EEMA-SALA-004
2130605;2028;2;1;21400049;2f-7:30-10:00;EEMA-SALA-015
2130605;2028;2;2;21400054;2f-7:30-10:00;EEMA-SALA-020
2130606;2025;2;1;21400004;3f-7:30-9:10;EEMA-SALA-011
2130606;2025;2;2;21400003;3f-7:30-9:10;EEMA-SALA-012
2130606;2026;2;1;21400013;3f-7:30-9:10;EEMA-SALA-013
2130606;2026;2;2;21400062;2f-10:00-11:40;EEMA-SALA-031
2130606;2027;2;1;21400054;2f-9:35-11:15;EEMA-SALA-035
2130606;2027;2;2;21400053;2f-9:35-11:15;EEMA-SALA-036
2130606;2028;2;1;21400015;2f-7:30-9:10;EEMA-SALA-027
2130606;2028;2;2;21400014;2f-7:30-9:10;EEMA-SALA-028
2130607;2025;2;1;21400032;3f-7:30-9:35;EEMA-SALA-003
2130607;2025;2;2;21400031;3f-7:30-9:35;EEMA-SALA-004
2130607;2026;2;1;21400032;2f-7:30-9:35;EEMA-SALA-050
2130607;2026;2;2;21400031;2f-7:30-9:35;EEMA-SALA-051
2130607;2027;2;1;21400042;3f-7:30-9:35;EEMA-SALA-008
2130607;2027;2;2;21400043;3f-7:30-9:35;EEMA-SALA-009
2130607;2028;2;1;21400038;2f-7:30-9:35;EEMA-SALA-023
2130607;2028;2;2;21400037;2f-7:30-9:35;EEMA-SALA-024
2130701;2026;1;1;21400059;2f-7:30-10:00;EEMA-SALA-011
2130701;2026;1;2;21400060;2f-7:30-10:00;EEMA-SALA-012
2130701;2027;1;1;21400036;3f-7:30-10:00;EEMA-SALA-001
2130701;2027;1;2;21400035;3f-7:30-10:00;EEMA-SALA-002
2130701;2028;1;1;21400058;2f-7:30-10:00;EEMA-SALA-009
2130701;2028;1;2;21400059;2f-7:30-10:00;EEMA-SALA-010
2130701;2029;1;1;21400023;2f-7:30-10:00;EEMA-SALA-005
2130701;2029;1;2;21400024;2f-7:30-10:00;EEMA-SALA-006
2130702;2026;1;1;21400047;2f-7:30-9:10;EEMA-SALA-047
2130702;2026;1;2;21400048;2f-7:30-9:10;EEMA-SALA-048
2130702;2027;1;1;21400046;2f-7:30-9:10;EEMA-SALA-036
2130702;2027;1;2;21400045;2f-7:30-9:10;EEMA-SALA-037
2130702;2028;1;1;21400016;2f-7:30-9:10;EEMA-SALA-023
2130702;2028;1;2;21400015;2f-7:30-9:10;EEMA-SALA-024
2130702;2029;1;1;21400037;2f-7:30-9:10;EEMA-SALA-009
2130702;2029;1;2;21400038;2f-7:30-9:10;EEMA-SALA-010
2130703;2026;1;1;21400023;2f-7:30-10:50;EEMA-SALA-005
2130703;2026;1;2;21400024;2f-7:30-10:50;EEMA-SALA-006
2130703;2027;1;1;21400023;2f-7:30-10:50;EEMA-SALA-005
2130703;2027;1;2;21400024;2f-7:30-10:50;EEMA-SALA-006
2130703;2028;1;1;21400020;2f-7:30-10:50;EEMA-SALA-005
2130703;2028;1;2;21400021;2f-7:30-10:50;EEMA-SALA-006
2130703;2029;1;1;21400011;2f-7:30-10:50;EEMA-SALA-003
2130703;2029;1;2;21400012;2f-7:30-10:50;EEMA-SALA-004
2130704;2026;1;1;21400003;2f-7:30-11:40/4f-7:30-11:40;EEMA-SALA-001
2130704;2026;1;2;21400004;2f-7:30-11:40/4f-7:30-11:40;EEMA-SALA-002
2130704;2027;1;1;21400003;2f-7:30-11:40/4f-7:30-11:40;EEMA-SALA-001
2130704;2027;1;2;21400004;2f-7:30-11:40/4f-7:30-11:40;EEMA-SALA-002
2130704;2028;1;1;21400002;2f-7:30-11:40/4f-7:30-11:40;EEMA-SALA-001
2130704;2028;1;2;21400003;2f-7:30-11:40/4f-7:30-11:40;EEMA-SALA-002
2130704;2029;1;1;21400003;2f-7:30-11:40/4f-7:30-11:40;EEMA-SALA-001
2130704;2029;1;2;21400004;2f-7:30-11:40/4f-7:30-11:40;EEMA-SALA-002
2130705;2026;1;1;21400003;3f-7:30-9:35;EEMA-SALA-009
2130705;2026;1;2;21400004;3f-7:30-9:35;EEMA-SALA-010
2130705;2027;1;1;21400010;3f-7:30-9:35;EEMA-SALA-007
2130705;2027;1;2;21400007;2f-7:30-9:35;EEMA-SALA-027
2130705;2028;1;1;21400028;3f-7:30-9:35;EEMA-SALA-001
2130705;2028;1;2;21400027;2f-7:30-9:35;EEMA-SALA-019
2130705;2029;1;1;21400031;2f-7:30-9:35;EEMA-SALA-007
2130705;2029;1;2;21400032;2f-7:30-9:35;EEMA-SALA-008
2130801;2026;2;1;21400013;2f-7:30-10:00;EEMA-SALA-019
2130801;2026;2;2;21400012;2f-7:30-10:00;EEMA-SALA-020
2130801;2027;2;1;21400040;2f-7:30-10:00;EEMA-SALA-017
2130801;2027;2;2;21400039;2f-7:30-10:00;EEMA-SALA-018
2130801;2028;2;1;21400043;2f-7:30-10:00;EEMA-SALA-009
2130801;2028;2;2;21400044;2f-7:30-10:00;EEMA-SALA-010
2130801;2029;2;1;21400019;2f-7:30-10:00;EEMA-SALA-005
2130801;2029;2;2;21400020;2f-7:30-10:00;EEMA-SALA-006
2130802;2026;2;1;21400011;3f-7:30-9:10;EEMA-SALA-011
2130802;2026;2;2;21400012;3f-7:30-9:10;EEMA-SALA-012
2130802;2027;2;1;21400057;2f-7:30-9:10;EEMA-SALA-038
2130802;2027;2;2;21400055;2f-9:35-11:15;EEMA-SALA-034
2130802;2028;2;1;21400017;2f-10:50-12:30;EEMA-SALA-005
2130802;2028;2;2;21400016;2f-10:50-12:30;EEMA-SALA-006
2130802;2029;2;1;21400041;2f-7:30-9:10;EEMA-SALA-009
2130802;2029;2;2;21400042;2f-7:30-9:10;EEMA-SALA-010
2130803;2026;2;1;21400025;2f-7:30-10:50;EEMA-SALA-005
2130803;2026;2;2;21400026;2f-7:30-10:50;EEMA-SALA-006
2130803;2027;2;1;21400027;2f-7:30-10:50;EEMA-SALA-005
2130803;2027;2;2;21400028;2f-7:30-10:50;EEMA-SALA-006
2130803;2028;2;1;21400016;2f-7:30-10:50;EEMA-SALA-005
2130803;2028;2;2;21400017;2f-7:30-10:50;EEMA-SALA-006
2130803;2029;2;1;21400009;2f-7:30-10:50;EEMA-SALA-003
2130803;2029;2;2;21400010;2f-7:30-10:50;EEMA-SALA-004
2130804;2026;2;1;21400003;2f-7:30-11:40/4f-7:30-11:40;EEMA-SALA-001
2130804;2026;2;2;21400004;2f-7:30-11:40/4f-7:30-11:40;EEMA-SALA-002
2130804;2027;2;1;21400003;2f-7:30-11:40/4f-7:30-11:40;EEMA-SALA-001
2130804;2027;2;2;21400004;2f-7:30-11:40/4f-7:30-11:40;EEMA-SALA-002
2130804;2028;2;1;21400002;2f-7:30-11:40/4f-7:30-11:40;EEMA-SALA-001
2130804;2028;2;2;21400003;2f-7:30-11:40/4f-7:30-11:40;EEMA-SALA-002
2130804;2029;2;1;21400003;2f-7:30-11:40/4f-7:30-11:40;EEMA-SALA-001
2130804;2029;2;2;21400004;2f-7:30-11:40/4f-7:30-11:40;EEMA-SALA-002
2130805;2026;2;1;21400034;2f-7:30-9:35;EEMA-SALA-048
2130805;2026;2;2;21400033;2f-7:30-9:35;EEMA-SALA-049
2130805;2027;2;1;21400040;2f-10:00-12:05;EEMA-SALA-018
2130805;2027;2;2;21400041;3f-7:30-9:35;EEMA-SALA-007
2130805;2028;2;1;21400040;2f-7:30-9:35;EEMA-SALA-021
2130805;2028;2;2;21400039;2f-7:30-9:35;EEMA-SALA-022
2130805;2029;2;1;21400029;2f-7:30-9:35;EEMA-SALA-007
2130805;2029;2;2;21400030;2f-7:30-9:35;EEMA-SALA-008
2140101;2023;1;1;21400019;3f-13:45-16:15;EEMA-SALA-004
2140101;2023;1;2;21400024;4f-13:45-16:15;EEMA-SALA-003
2140101;2023;1;3;21400005;2f-13:45-16:15;EEMA-SALA-023
2140101;2024;1;1;21400011;2f-13:45-16:15;EEMA-SALA-039
2140101;2024;1;2;21400016;3f-13:45-16:15;EEMA-SALA-013
2140101;2024;1;3;21400021;3f-13:45-16:15;EEMA-SALA-018
2140101;2025;1;1;21400039;4f-13:45-16:15;EEMA-SALA-006
2140101;2025;1;2;21400044;4f-13:45-16:15;EEMA-SALA-011
2140101;2025;1;3;21200001;2f-13:45-16:15;EEMA-SALA-045
2140101;2026;1;1;21400007;3f-13:45-16:15;EEMA-SALA-025
2140101;2026;1;2;21200004;2f-13:45-16:15;EEMA-SALA-047
2140101;2026;1;3;21400060;4f-13:45-16:15;EEMA-SALA-020
2140102;2023;1;1;21400020;3f-13:45-16:15;EEMA-SALA-005
2140102;2023;1;2;21400001;2f-13:45-16:15;EEMA-SALA-019
2140102;2023;1;3;21400006;2f-13:45-16:15;EEMA-SALA-024
2140102;2024;1;1;21400012;2f-13:45-16:15;EEMA-SALA-040
2140102;2024;1;2;21400017;3f-13:45-16:15;EEMA-SALA-014
2140102;2024;1;3;21400022;3f-13:45-16:15;EEMA-SALA-019
2140102;2025;1;1;21400040;4f-13:45-16:15;EEMA-SALA-007
2140102;2025;1;2;21400003;2f-13:45-16:15;EEMA-SALA-043
2140102;2025;1;3;21200002;2f-13:45-16:15;EEMA-SALA-046
2140102;2026;1;1;21200001;2f-13:45-16:15;EEMA-SALA-043
2140102;2026;1;2;21200005;2f-13:45-16:15;EEMA-SALA-048
2140102;2026;1;3;21400059;4f-13:45-16:15;EEMA-SALA-021
2140103;2023;1;1;21400021;3f-13:45-16:15;EEMA-SALA-006
2140103;2023;1;2;21400002;2f-13:45-16:15;EEMA-SALA-020
2140103;2023;1;3;21400007;3f-13:45-16:15;EEMA-SALA-007
2140103;2024;1;1;21400013;3f-13:45-16:15;EEMA-SALA-010
2140103;2024;1;2;21400018;3f-13:45-16:15;EEMA-SALA-015
2140103;2024;1;3;21400023;3f-13:45-16:15;EEMA-SALA-020
2140103;2025;1;1;21400041;4f-13:45-16:15;EEMA-SALA-008
2140103;2025;1;2;21400004;2f-13:45-16:15;EEMA-SALA-044
2140103;2025;1;3;21200003;2f-13:45-16:15;EEMA-SALA-047
2140103;2026;1;1;21200002;2f-13:45-16:15;EEMA-SALA-044
2140103;2026;1;2;21400063;4f-13:45-16:15;EEMA-SALA-017
2140103;2026;1;3;21400058;4f-13:45-16:15;EEMA-SALA-022
2140104;2023;1;1;21400024;2f-16:15-17:05;EEMA-SALA-023
2140104;2023;1;2;21200002;2f-15:25-16:15;EEMA-SALA-025
2140104;2023;1;3;21200001;2f-13:45-14:35;EEMA-SALA-026
2140104;2024;1;1;21400031;2f-16:15-17:05;EEMA-SALA-027
2140104;2024;1;2;21400032;2f-16:15-17:05;EEMA-SALA-028
2140104;2024;1;3;21400033;2f-16:15-17:05;EEMA-SALA-029
2140104;2025;1;1;21400048;2f-16:15-17:05;EEMA-SALA-042
2140104;2025;1;2;21400049;2f-16:15-17:05;EEMA-SALA-043
2140104;2025;1;3;21400050;3f-16:15-17:05;EEMA-SALA-012
2140104;2026;1;1;21400007;4f-13:45-14:35;EEMA-SALA-024
2140104;2026;1;2;21400006;4f-13:45-14:35;EEMA-SALA-025
2140104;2026;1;3;21200002;3f-13:45-14:35;EEMA-SALA-034
2140105;2023;1;1;21400022;4f-13:45-16:15;EEMA-SALA-001
2140105;2023;1;2;21400003;2f-13:45-16:15;EEMA-SALA-021
2140105;2023;1;3;21400008;3f-13:45-16:15;EEMA-SALA-008
2140105;2024;1;1;21400014;3f-13:45-16:15;EEMA-SALA-011
2140105;2024;1;2;21400019;3f-13:45-16:15;EEMA-SALA-016
2140105;2024;1;3;21400024;3f-13:45-16:15;EEMA-SALA-021
2140105;2025;1;1;21400042;4f-13:45-16:15;EEMA-SALA-009
2140105;2025;1;2;21400001;3f-13:45-16:15;EEMA-SALA-027
2140105;2025;1;3;21200004;2f-13:45-16:15;EEMA-SALA-048
2140105;2026;1;1;21200003;2f-13:45-16:15;EEMA-SALA-045
2140105;2026;1;2;21400062;4f-13:45-16:15;EEMA-SALA-018
2140105;2026;1;3;21400057;4f-13:45-16:15;EEMA-SALA-023
2140106;2023;1;1;21400009;3f-16:15-17:55;EEMA-SALA-001
2140106;2023;1;2;21400010;3f-13:45-15:25;EEMA-SALA-013
2140106;2023;1;3;21400011;3f-13:45-15:25;EEMA-SALA-014
2140106;2024;1;1;21200003;2f-13:45-15:25;EEMA-SALA-043
2140106;2024;1;2;21400040;2f-16:15-17:55;EEMA-SALA-020
2140106;2024;1;3;21400039;2f-16:15-17:55;EEMA-SALA-021
2140106;2025;1;1;21400052;2f-16:15-17:55;EEMA-SALA-033
2140106;2025;1;2;21400051;2f-16:15-17:55;EEMA-SALA-034
2140106;2025;1;3;21400050;2f-16:15-17:55;EEMA-SALA-035
2140106;2026;1;1;21400062;2f-16:15-17:55;EEMA-SALA-034
2140106;2026;1;2;21400061;2f-16:15-17:55;EEMA-SALA-035
2140106;2026;1;3;21400060;2f-16:15-17:55;EEMA-SALA-036
2140107;2023;1;1;21400023;4f-13:45-16:15;EEMA-SALA-002
2140107;2023;1;2;21400004;2f-13:45-16:15;EEMA-SALA-022
2140107;2023;1;3;21400009;3f-13:45-16:15;EEMA-SALA-009
2140107;2024;1;1;21400015;3f-13:45-16:15;EEMA-SALA-012
2140107;2024;1;2;21400020;3f-13:45-16:15;EEMA-SALA-017
2140107;2024;1;3;21400001;3f-13:45-16:15;EEMA-SALA-022
2140107;2025;1;1;21400043;4f-13:45-16:15;EEMA-SALA-010
2140107;2025;1;2;21400002;3f-13:45-16:15;EEMA-SALA-028
2140107;2025;1;3;21400056;4f-13:45-16:15;EEMA-SALA-012
2140107;2026;1;1;21200006;2f-13:45-16:15;EEMA-SALA-046
2140107;2026;1;2;21400061;4f-13:45-16:15;EEMA-SALA-019
2140107;2026;1;3;21400056;3f-13:45-16:15;EEMA-SALA-026
2140108;2023;1;1;21400015;3f-13:45-15:50;EEMA-SALA-010
2140108;2023;1;2;21400016;3f-13:45-15:50;EEMA-SALA-011
2140108;2023;1;3;21400017;3f-13:45-15:50;EEMA-SALA-012
2140108;2024;1;1;21400037;4f-13:45-15:50;EEMA-SALA-005
2140108;2024;1;2;21400038;4f-13:45-15:50;EEMA-SALA-006
2140108;2024;1;3;21400039;5f-13:45-15:50;EEMA-SALA-001
